datetime,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,total_load_actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_rain
2016-04-20,5439.0,0.0,101456.0,31518.0,6032.0,13278.0,45088.0,169147.0,170221.0,1289.0,1995.0,12681.0,6002.0,100742.0,703121.0,288.25217741935484,286.68201612903226,290.4021774193548,1015.8870967741935,70.16935483870968,3.782258064516129,140.93548387096774,0.14758064516129032,42.596774193548384,0.21774193548387097
2016-04-21,5787.0,0.0,105501.0,30885.0,5858.0,16783.0,45416.0,163984.0,166050.0,1295.0,2046.0,31708.0,5633.0,87981.0,692224.0,288.2393083333333,287.159975,289.81580833333334,1018.7916666666666,72.975,2.683333333333333,175.95,0.065,44.93333333333333,0.1
2016-04-22,5736.0,0.0,122461.0,37519.0,6328.0,9887.0,44969.0,171014.0,169938.0,1308.0,2113.0,24374.0,5371.0,23737.0,682859.0,287.3547291666667,286.9273125,287.78231250000005,1016.6083333333333,79.35,1.5583333333333333,176.45833333333334,0.1125,53.575,0.2916666666666667
2016-04-23,5557.0,0.0,77470.0,24347.0,4564.0,18351.0,43539.0,150139.0,170219.0,1256.0,1602.0,26102.0,5105.0,86417.0,602034.0,288.09117322834646,285.64951968503937,290.852905511811,1015.9448818897638,76.50393700787401,2.125984251968504,187.11811023622047,0.15590551181102363,41.25984251968504,0.16535433070866143
2016-04-24,4605.0,0.0,72454.0,21950.0,4204.0,40831.0,40273.0,139065.0,170155.0,1227.0,1431.0,50450.0,4759.0,159797.0,554875.0,288.3301666666667,285.717,291.41966666666667,1015.7833333333333,66.0,2.8666666666666667,172.61666666666667,0.0625,24.125,0.14166666666666666
2016-04-25,4887.0,0.0,85496.0,29669.0,6029.0,14913.0,40314.0,157090.0,170227.0,1263.0,1689.0,60552.0,5004.0,99713.0,615015.0,287.49432916666666,284.9764125,290.5825791666667,1016.6,57.016666666666666,2.4833333333333334,142.125,0.045000000000000005,16.916666666666668,0.05
2016-04-26,5734.0,0.0,88197.0,40727.0,6322.0,12244.0,41931.0,160427.0,170115.0,1178.0,1861.0,59381.0,5712.0,67915.0,672443.0,288.50040442708337,286.10373776041666,291.35623776041666,1012.9916666666667,65.69166666666666,2.075,201.11666666666667,0.0275,20.433333333333334,0.058333333333333334
2016-04-27,5827.0,0.0,96924.0,46946.0,6014.0,7867.0,41762.0,167485.0,169785.0,1240.0,1941.0,38462.0,6106.0,85563.0,679259.0,288.2495208333333,286.5712708333333,290.15585416666664,1011.9833333333333,70.1,2.575,124.75,0.0325,36.68333333333333,0.075
2016-04-28,5800.0,0.0,98828.0,51390.0,6218.0,11008.0,41511.0,159781.0,169476.0,1347.0,1923.0,37733.0,5816.0,117604.0,678398.0,287.14747001008067,284.93230871975805,289.86642162298386,1013.6209677419355,73.2741935483871,2.5483870967741935,126.43548387096774,0.22016129032258064,51.814516129032256,0.27419354838709675
2016-04-29,6304.0,0.0,94547.0,41795.0,6050.0,12639.0,38978.0,146624.0,154312.0,1173.0,2041.0,22394.0,5991.0,97206.0,673404.0,288.0795081967213,284.7934426229508,292.1809836065574,1016.9672131147541,70.99180327868852,1.7049180327868851,126.17213114754098,0.02213114754098361,41.122950819672134,0.02459016393442623
2016-04-30,6153.0,0.0,77439.0,25083.0,4570.0,18021.0,35683.0,118475.0,122103.0,278.0,2009.0,47820.0,5942.0,178158.0,600756.0,288.1363565891473,285.3420155038759,291.27341085271314,1018.8914728682171,72.7984496124031,2.8372093023255816,178.19379844961242,0.1418604651162791,38.55038759689923,0.23255813953488372
2016-05-01,9839.0,0.0,89980.0,42366.0,9539.0,23967.0,23521.0,72181.0,145952.0,2189.0,1774.0,13335.0,4894.0,292310.0,666426.0,287.05958333333336,284.419,290.07683333333335,1023.3583333333333,48.5,3.875,176.175,0.0,12.0,0.0
2016-05-02,12614.0,0.0,121404.0,103133.0,9061.0,6261.0,22604.0,116773.0,146147.0,2233.0,1943.0,18285.0,5421.0,110332.0,739825.0,288.36025,285.61158333333333,291.34341666666666,1021.8083333333333,47.475,3.058333333333333,132.98333333333332,0.0,2.3333333333333335,0.0
2016-05-03,9434.0,0.0,58098.0,24349.0,6253.0,34993.0,34372.0,105105.0,170624.0,2153.0,1490.0,34168.0,4372.0,283236.0,666677.0,290.4624166666666,287.83799999999997,293.61291666666665,1021.3,51.958333333333336,2.6333333333333333,126.34166666666667,0.0,7.916666666666667,0.0
2016-05-04,6883.0,0.0,84791.0,23046.0,8008.0,17886.0,44025.0,130353.0,170255.0,1293.0,1723.0,30378.0,4707.0,246478.0,722870.0,291.49625000000003,288.29391666666663,295.32275,1018.4416666666667,55.09166666666667,2.125,142.35,0.0,4.083333333333333,0.0
2016-05-05,7960.0,0.0,108463.0,53273.0,6737.0,6004.0,35988.0,143411.0,122238.0,401.0,2155.0,14924.0,6126.0,98582.0,670613.0,290.77363636363634,287.615867768595,294.4515702479339,1013.5206611570248,63.53719008264463,2.239669421487603,139.72727272727272,0.0371900826446281,15.008264462809917,0.09917355371900827
2016-05-06,7887.0,0.0,112228.0,40397.0,5204.0,17459.0,31892.0,63535.0,145451.0,1366.0,2008.0,55742.0,6343.0,32726.0,560544.0,290.00380165289255,286.9919008264462,293.8390082644628,1010.9338842975206,75.26446280991736,3.7355371900826446,125.1900826446281,0.1586776859504132,43.01652892561984,0.2644628099173554
2016-05-07,7885.0,13762.0,135188.0,141397.0,7036.0,1224.0,22696.0,59880.0,167348.0,1405.0,2018.0,51780.0,7087.0,94531.0,753177.0,289.89576,286.79208,293.78736,1007.368,75.392,3.352,142.992,0.192,55.04,0.248
2016-05-08,9476.0,12571.0,115100.0,110577.0,7281.0,3461.0,18142.0,48282.0,167002.0,1315.0,1998.0,55508.0,7414.0,152759.0,732533.0,288.73096296296296,285.7452592592593,292.5733333333333,1002.8592592592593,84.84444444444445,4.54074074074074,123.02962962962962,0.4088888888888889,66.37037037037037,0.4962962962962963
2016-05-09,9129.0,21535.0,176841.0,147055.0,6205.0,1022.0,17710.0,76245.0,166339.0,1353.0,1987.0,44584.0,7351.0,72105.0,796663.0,289.2839705882353,286.1710294117647,293.06125000000003,1004.5367647058823,86.125,4.110294117647059,121.88970588235294,0.31323529411764706,63.088235294117645,0.4117647058823529
2016-05-10,8088.0,21970.0,150395.0,113941.0,7100.0,3211.0,10506.0,47092.0,168009.0,1267.0,2080.0,32864.0,6442.0,96751.0,665688.0,288.65040000000005,285.23616,292.9244,1007.208,78.4,2.928,173.712,0.14880000000000002,34.96,0.264
2016-05-11,8189.0,18440.0,96786.0,103317.0,6132.0,20213.0,14099.0,22064.0,144606.0,1381.0,2190.0,8990.0,7282.0,195322.0,618370.0,289.10900826446283,285.53586776859504,293.608347107438,1005.7933884297521,74.83471074380165,3.2479338842975207,204.4793388429752,0.14132231404958678,36.06611570247934,0.18181818181818182
2016-05-12,8519.0,14258.0,203691.0,135039.0,5993.0,10708.0,17517.0,66584.0,121025.0,1373.0,2041.0,11085.0,6369.0,101324.0,699274.0,289.01040650406503,285.1412195121951,294.2346341463415,1006.8373983739838,74.2439024390244,3.6991869918699187,212.35772357723576,0.21219512195121953,34.02439024390244,0.2926829268292683
2016-05-13,7703.0,0.0,100431.0,25391.0,6400.0,12580.0,43366.0,174775.0,122283.0,247.0,1939.0,25639.0,4687.0,176584.0,670488.0,289.15308943089434,285.2151219512195,294.19235772357723,1010.6422764227642,71.48780487804878,3.097560975609756,236.78861788617886,0.12195121951219512,39.146341463414636,0.21951219512195122
2016-05-14,6914.0,0.0,81812.0,18637.0,5337.0,25600.0,43332.0,162604.0,122328.0,257.0,1587.0,35149.0,4665.0,162740.0,596638.0,290.31333333333333,286.9675,294.57691666666665,1015.725,68.13333333333334,2.675,225.08333333333334,0.0475,32.666666666666664,0.05
2016-05-15,7108.0,0.0,81318.0,15169.0,5176.0,29387.0,42184.0,156519.0,122025.0,246.0,1494.0,40811.0,4835.0,119840.0,539761.0,291.28952000000004,288.80632,294.27959999999996,1019.88,66.672,1.904,169.008,0.012,32.08,0.016
2016-05-16,7371.0,2918.0,94177.0,21052.0,6417.0,14641.0,42016.0,153224.0,122312.0,707.0,1711.0,52491.0,4757.0,91345.0,610763.0,291.3666666666667,288.68608333333333,294.55808333333334,1021.55,63.333333333333336,1.8333333333333333,134.275,0.2,18.5,0.016666666666666666
2016-05-17,7550.0,5869.0,106866.0,37964.0,7195.0,7173.0,41705.0,153805.0,122240.0,318.0,1942.0,46862.0,4769.0,54120.0,650475.0,291.71975000000003,288.74558333333334,295.466,1018.5,65.1,2.033333333333333,138.31666666666666,0.0,16.975,0.0
2016-05-18,7649.0,5439.0,111239.0,39675.0,7478.0,7365.0,39601.0,149540.0,122067.0,352.0,2000.0,52246.0,4555.0,88053.0,668484.0,292.5698347107438,289.6103305785124,296.5671074380165,1015.7190082644628,68.99173553719008,2.909090909090909,180.31404958677686,0.13388429752066114,26.173553719008265,0.0743801652892562
2016-05-19,7884.0,104.0,111316.0,43909.0,7353.0,7343.0,39003.0,147092.0,121940.0,355.0,2063.0,60646.0,4644.0,124618.0,666121.0,292.7065853658537,289.64853658536583,296.59869918699184,1018.1869918699186,67.60975609756098,2.430894308943089,191.5528455284553,0.1024390243902439,26.642276422764226,0.08130081300813008
2016-05-20,7907.0,0.0,103039.0,41234.0,7121.0,7556.0,40560.0,155781.0,122091.0,359.0,2047.0,63655.0,5370.0,63722.0,667188.0,294.04200000000003,291.0870833333333,297.56041666666664,1020.1666666666666,65.55833333333334,1.9416666666666667,144.81666666666666,0.0025,13.291666666666666,0.008333333333333333
2016-05-21,7601.0,0.0,89365.0,19171.0,5396.0,15445.0,39036.0,132162.0,121990.0,267.0,1634.0,56845.0,5362.0,162807.0,601708.0,293.8155737704918,290.58827868852455,297.35254098360656,1016.4426229508197,68.15573770491804,2.762295081967213,167.94262295081967,0.012295081967213115,13.89344262295082,0.02459016393442623
2016-05-22,6974.0,0.0,81078.0,16867.0,5416.0,41094.0,38004.0,115782.0,122022.0,268.0,1484.0,44001.0,5071.0,192481.0,553922.0,292.7276033057851,290.10999999999996,295.85347107438014,1015.6446280991736,66.16528925619835,4.090909090909091,227.80165289256198,0.09173553719008264,28.52892561983471,0.06611570247933884
2016-05-23,7807.0,3856.0,116805.0,30397.0,6499.0,5146.0,38913.0,142016.0,122079.0,361.0,1815.0,47716.0,4878.0,76469.0,650201.0,290.62916666666666,287.67516666666666,293.72625,1021.1916666666667,54.516666666666666,2.7,153.35833333333332,0.0025,14.258333333333333,0.008333333333333333
2016-05-24,8293.0,6268.0,109724.0,37537.0,6893.0,7994.0,37936.0,125978.0,122169.0,370.0,1971.0,45465.0,5277.0,121103.0,664899.0,292.20837916666665,289.29912916666666,295.72412916666667,1014.0333333333333,63.266666666666666,2.658333333333333,177.59166666666667,0.0625,16.491666666666667,0.041666666666666664
2016-05-25,8293.0,6188.0,117615.0,52533.0,7214.0,6001.0,37291.0,130022.0,122090.0,336.0,2071.0,37344.0,5508.0,70269.0,674869.0,292.8761666666667,290.18825,296.2176666666666,1011.375,68.66666666666667,2.466666666666667,183.775,0.005,21.8,0.016666666666666666
2016-05-26,8097.0,0.0,108689.0,51046.0,7000.0,1673.0,36974.0,135947.0,122069.0,339.0,2247.0,45685.0,5773.0,57141.0,672427.0,292.8068583333333,290.23135833333333,296.002275,1012.1666666666666,70.175,2.6333333333333333,147.025,0.0025,23.916666666666668,0.008333333333333333
2016-05-27,7721.0,0.0,108932.0,46132.0,7117.0,4180.0,36153.0,120118.0,126312.0,330.0,2157.0,51808.0,6192.0,70180.0,671715.0,293.26194166666664,290.33394166666665,296.88077499999997,1013.725,68.91666666666667,2.3833333333333333,155.85833333333332,0.065,24.158333333333335,0.075
2016-05-28,7762.0,0.0,85269.0,20585.0,5400.0,13048.0,36446.0,77507.0,143397.0,280.0,1774.0,32864.0,5894.0,152380.0,603143.0,292.52656,289.48912,296.39104,1013.816,70.304,3.36,199.304,0.18152000000000001,36.472,0.112
2016-05-29,6894.0,0.0,82614.0,17780.0,4977.0,61041.0,37675.0,57643.0,145404.0,304.0,1484.0,36755.0,6035.0,196771.0,547137.0,292.03103278688525,288.83513114754095,295.89996721311473,1015.4590163934427,61.60655737704918,4.409836065573771,237.3360655737705,0.10532786885245901,32.28688524590164,0.19672131147540983
2016-05-30,7681.0,0.0,102012.0,37619.0,6617.0,5516.0,38149.0,90361.0,145575.0,296.0,1960.0,49890.0,5985.0,87363.0,649718.0,292.1817916666667,288.9195416666667,295.8952083333333,1017.0,61.56666666666667,2.7666666666666666,198.73333333333332,0.065,28.908333333333335,0.075
2016-05-31,7767.0,0.0,108712.0,46041.0,7214.0,4904.0,36134.0,76436.0,145834.0,323.0,2199.0,59236.0,6085.0,105740.0,662482.0,292.32374583333336,289.42182916666667,295.59516249999996,1019.175,59.00833333333333,2.875,175.225,0.0275,20.708333333333332,0.041666666666666664
2016-06-01,9013.0,0.0,78600.0,30016.0,8020.0,42122.0,22575.0,59675.0,145962.0,2111.0,1590.0,9750.0,4732.0,333502.0,590833.0,292.81888333333336,289.8778,296.2178,1018.7333333333333,54.38333333333333,2.725,187.34166666666667,0.022500000000000003,13.3,0.025
2016-06-02,11867.0,0.0,87161.0,36148.0,6772.0,14555.0,19166.0,75538.0,117148.0,2167.0,1739.0,12762.0,5106.0,223904.0,671802.0,293.29939583333334,290.8903958333333,296.04464583333333,1015.1,57.125,1.8,154.56666666666666,0.0,20.441666666666666,0.0
2016-06-03,9362.0,0.0,66237.0,24941.0,6336.0,18152.0,35022.0,106532.0,170652.0,2090.0,1394.0,38211.0,4844.0,214573.0,622256.0,294.192275,291.4674416666667,297.348275,1011.8416666666667,63.708333333333336,3.0416666666666665,172.88333333333333,0.0325,13.5,0.058333333333333334
2016-06-04,5683.0,0.0,108253.0,22774.0,8390.0,15046.0,42902.0,139961.0,170301.0,1308.0,1870.0,48770.0,5680.0,147275.0,707260.0,293.4804918032787,291.00754098360653,296.6652459016393,1013.4344262295082,67.73770491803279,1.9344262295081966,184.61475409836066,0.29754098360655734,26.92622950819672,0.20491803278688525
2016-06-05,7894.0,0.0,93566.0,50419.0,6912.0,9696.0,37533.0,141128.0,122134.0,360.0,2147.0,14917.0,5172.0,120381.0,670884.0,295.03158333333334,292.1228333333333,298.45,1016.2166666666667,66.38333333333334,2.25,147.04166666666666,0.007500000000000001,18.491666666666667,0.008333333333333333
2016-06-06,8161.0,4432.0,139221.0,72356.0,6631.0,2017.0,32455.0,91769.0,145410.0,1362.0,2000.0,55600.0,6321.0,50074.0,670655.0,295.7215,292.87449999999995,298.9448333333333,1017.3666666666667,64.3,2.3333333333333335,178.65833333333333,0.2225,15.333333333333334,0.041666666666666664
2016-06-07,8057.0,14152.0,137337.0,140561.0,6960.0,3030.0,22491.0,69496.0,167275.0,1413.0,2081.0,46674.0,7936.0,86900.0,759341.0,297.0518333333333,294.09108333333336,300.41183333333333,1020.6,57.95,1.9916666666666667,146.05,0.015000000000000001,10.0,0.016666666666666666
2016-06-08,8739.0,410.0,95540.0,49003.0,5789.0,11541.0,17340.0,43456.0,158070.0,1331.0,1931.0,57707.0,7440.0,175346.0,650218.0,297.5756829268293,294.25381300813007,301.0264959349593,1017.5528455284552,57.94308943089431,1.4959349593495934,155.6991869918699,0.0,2.2439024390243905,0.0
2016-06-09,9036.0,20468.0,206078.0,148657.0,6816.0,3044.0,16578.0,75274.0,161976.0,1246.0,2019.0,43279.0,7441.0,52446.0,817842.0,298.02388333333334,295.41738333333336,300.1333,1010.05,58.85,1.5166666666666666,212.68333333333334,0.0,9.833333333333334,0.0
2016-06-10,7804.0,22568.0,182705.0,128269.0,7064.0,1600.0,11018.0,56892.0,168051.0,1250.0,2118.0,35646.0,6800.0,68455.0,693927.0,296.45820833333335,294.4759583333333,298.113875,1006.0,59.233333333333334,2.0166666666666666,243.275,0.2275,30.7,0.10833333333333334
2016-06-11,7634.0,16874.0,103148.0,66363.0,4954.0,44672.0,16273.0,25291.0,140727.0,1361.0,1929.0,28491.0,6725.0,157644.0,565826.0,295.298625,293.59070833333334,296.85070833333333,1009.775,62.375,2.0,190.94166666666666,0.31,30.533333333333335,0.041666666666666664
2016-06-12,8510.0,14264.0,204770.0,147400.0,6526.0,4893.0,16889.0,64724.0,121354.0,1275.0,2009.0,20228.0,7338.0,33870.0,644897.0,295.90483333333333,293.59274999999997,297.74375,1011.925,60.56666666666667,1.3666666666666667,210.94166666666666,0.005,21.666666666666668,0.016666666666666666
2016-06-13,7569.0,0.0,118171.0,38892.0,6804.0,18559.0,29362.0,62043.0,168707.0,1377.0,1905.0,60613.0,5897.0,205769.0,712889.0,297.35928333333334,295.05345,299.0542,1009.3583333333333,61.975,2.3666666666666667,230.325,0.0375,20.3,0.125
2016-06-14,7730.0,0.0,108923.0,37037.0,7368.0,3684.0,29651.0,56937.0,169032.0,1401.0,2095.0,60332.0,5720.0,211673.0,724579.0,296.523875,294.292875,298.53770833333334,1005.825,58.24166666666667,2.7083333333333335,231.39166666666668,0.0725,15.2,0.13333333333333333
2016-06-15,7728.0,0.0,110215.0,24171.0,7218.0,10868.0,30392.0,64376.0,169091.0,1407.0,2000.0,43158.0,6022.0,222674.0,710461.0,293.57026666666667,291.8811,295.32585,1000.75,62.083333333333336,3.275,203.35,0.095,25.933333333333334,0.18333333333333332
2016-06-16,8077.0,0.0,110261.0,24860.0,7565.0,3510.0,31260.0,71581.0,169617.0,1328.0,2092.0,33984.0,6171.0,179941.0,675552.0,291.538125,289.726625,293.43312499999996,1004.3916666666667,63.5,2.941666666666667,232.225,0.095,37.4,0.25
2016-06-17,8054.0,0.0,125294.0,47301.0,7396.0,3252.0,31329.0,79510.0,169665.0,1390.0,2271.0,53135.0,6389.0,90071.0,670399.0,291.8509583333333,289.80237500000004,294.02162500000003,1013.075,63.175,2.2083333333333335,231.875,0.06749999999999999,23.266666666666666,0.20833333333333334
2016-06-18,7876.0,0.0,103449.0,35113.0,6509.0,13326.0,28275.0,46478.0,158672.0,1384.0,1981.0,59022.0,6151.0,112467.0,608608.0,292.52666666666664,290.23924999999997,295.2894166666667,1015.7833333333333,66.8,2.066666666666667,157.875,0.2825,37.6,0.36666666666666664
2016-06-19,7884.0,0.0,98180.0,23933.0,5818.0,34184.0,26069.0,43306.0,161991.0,1402.0,1804.0,63798.0,5395.0,130862.0,561789.0,293.7244583333333,291.45454166666667,296.35854166666667,1018.7083333333334,61.56666666666667,2.0416666666666665,135.71666666666667,0.645,17.4,0.35
2016-06-20,8112.0,0.0,110176.0,72303.0,7098.0,2003.0,27766.0,77528.0,167276.0,1477.0,1986.0,63927.0,5537.0,73986.0,673687.0,295.4959166666667,292.7834166666667,298.7465,1016.4083333333333,59.95,1.6666666666666667,135.23333333333332,0.6,3.2666666666666666,0.2
2016-06-21,8052.0,0.0,124683.0,85793.0,7444.0,1252.0,27395.0,73979.0,168188.0,1449.0,2093.0,63819.0,6656.0,84629.0,703887.0,297.3380583333334,294.67472499999997,299.67130833333334,1016.9583333333334,53.3,2.1166666666666667,166.2,0.6,1.9,0.2
2016-06-22,8096.0,0.0,111726.0,76984.0,7184.0,2969.0,26782.0,64246.0,167875.0,1372.0,2146.0,64115.0,6223.0,152783.0,713985.0,298.2648,295.81329999999997,300.69980000000004,1015.0916666666667,47.8,2.4833333333333334,153.44166666666666,0.575,1.0666666666666667,0.19166666666666668
2016-06-23,8099.0,0.0,119515.0,77303.0,7021.0,632.0,28290.0,81715.0,167868.0,1392.0,2142.0,62229.0,6410.0,121939.0,709151.0,297.72015833333336,294.9269083333333,300.3081583333333,1014.975,55.075,2.325,198.325,0.6,3.7333333333333334,0.2
2016-06-24,8152.0,0.0,110952.0,72691.0,7097.0,1788.0,27594.0,75549.0,167634.0,1404.0,2154.0,57840.0,6813.0,101593.0,675239.0,297.15618333333333,294.86976666666664,299.40776666666665,1016.1166666666667,60.208333333333336,2.716666666666667,198.89166666666668,0.6,19.483333333333334,0.275
2016-06-25,8179.0,0.0,105833.0,36943.0,6555.0,6538.0,25561.0,47981.0,167447.0,1389.0,2097.0,57570.0,6398.0,164096.0,643051.0,297.1375,294.21299999999997,300.3498333333333,1016.5833333333334,59.725,2.6083333333333334,149.25833333333333,0.6075,19.583333333333332,0.225
2016-06-26,7538.0,0.0,85591.0,29627.0,5972.0,44120.0,24186.0,40287.0,167639.0,1397.0,1854.0,55216.0,5292.0,191131.0,584745.0,295.9565,292.784,299.6433333333333,1017.7083333333334,64.11666666666666,2.783333333333333,150.11666666666667,0.575,29.75,0.19166666666666668
2016-06-27,7865.0,0.0,110990.0,86749.0,7295.0,3332.0,26248.0,77560.0,167686.0,1480.0,2070.0,55372.0,5157.0,119463.0,705022.0,297.11225,294.34566666666666,300.35291666666666,1020.5583333333333,61.09166666666667,2.2,149.25833333333333,0.6,17.458333333333332,0.2
2016-06-28,7734.0,5250.0,137869.0,121442.0,7847.0,1743.0,27111.0,100238.0,167564.0,1506.0,2206.0,30573.0,5349.0,84475.0,738333.0,297.9243333333333,295.3035,300.90208333333334,1017.775,60.475,2.683333333333333,168.1,0.6075,10.308333333333334,0.20833333333333334
2016-06-29,8316.0,12840.0,149571.0,130122.0,7732.0,2524.0,25184.0,65680.0,162489.0,1508.0,2183.0,47231.0,5792.0,83084.0,738371.0,298.2511666666667,295.3899166666667,301.27508333333327,1015.6333333333333,61.275,2.7083333333333335,175.9,0.6,22.791666666666668,0.2
